2023-05-04 14:48:03,028 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,032 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,036 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,044 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,047 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,049 - DEBUG - train_files: 73
2023-05-04 14:48:03,049 - DEBUG - val_files: 18
2023-05-04 14:48:03,052 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,057 - DEBUG - val_files: 19
2023-05-04 14:48:03,057 - DEBUG - val_files: 18
2023-05-04 14:48:05,351 - DEBUG - num_epochs: 200
2023-05-04 14:48:05,351 - DEBUG - num_epochs_per_validation: 2
2023-05-04 14:48:06,115 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] amp enabled
2023-05-04 14:48:06,121 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,146 - DEBUG - ----------
2023-05-04 14:48:06,146 - DEBUG - epoch 1/200
2023-05-04 14:48:06,146 - DEBUG - learning rate is set to 0.2
2023-05-05 06:14:54,968 - DEBUG - [2023-05-05 06:14:54] 41/73, train_loss: 0.1522
2023-05-05 06:14:56,020 - DEBUG - [2023-05-05 06:14:56] 41/73, train_loss: 0.2470
2023-05-05 06:14:57,090 - DEBUG - [2023-05-05 06:14:57] 42/73, train_loss: 0.2082
2023-05-05 06:14:58,164 - DEBUG - [2023-05-05 06:14:58] 42/73, train_loss: 0.1383
2023-05-05 06:14:59,215 - DEBUG - [2023-05-05 06:14:59] 42/73, train_loss: 0.2185
2023-05-05 06:15:00,272 - DEBUG - [2023-05-05 06:15:00] 42/73, train_loss: 0.2416
2023-05-05 06:15:01,341 - DEBUG - [2023-05-05 06:15:01] 43/73, train_loss: 0.1355
2023-05-05 06:15:02,392 - DEBUG - [2023-05-05 06:15:02] 43/73, train_loss: 0.1487
2023-05-05 06:15:03,444 - DEBUG - [2023-05-05 06:15:03] 43/73, train_loss: 0.1135
2023-05-05 06:15:04,489 - DEBUG - [2023-05-05 06:15:04] 43/73, train_loss: 0.1057
2023-05-05 06:15:05,566 - DEBUG - [2023-05-05 06:15:05] 44/73, train_loss: 0.1735
2023-05-05 06:15:06,620 - DEBUG - [2023-05-05 06:15:06] 44/73, train_loss: 0.2121
2023-05-05 06:15:07,670 - DEBUG - [2023-05-05 06:15:07] 44/73, train_loss: 0.1426
2023-05-05 06:15:08,721 - DEBUG - [2023-05-05 06:15:08] 44/73, train_loss: 0.1697
2023-05-05 06:15:09,786 - DEBUG - [2023-05-05 06:15:09] 45/73, train_loss: 0.1656
2023-05-05 06:15:10,834 - DEBUG - [2023-05-05 06:15:10] 45/73, train_loss: 0.1333
2023-05-05 06:15:11,889 - DEBUG - [2023-05-05 06:15:11] 45/73, train_loss: 0.1822
2023-05-05 06:15:12,944 - DEBUG - [2023-05-05 06:15:12] 45/73, train_loss: 0.1467
2023-05-05 06:15:14,010 - DEBUG - [2023-05-05 06:15:14] 46/73, train_loss: 0.1779
2023-05-05 06:15:15,054 - DEBUG - [2023-05-05 06:15:15] 46/73, train_loss: 0.1786
2023-05-05 06:15:16,112 - DEBUG - [2023-05-05 06:15:16] 46/73, train_loss: 0.2461
2023-05-05 06:15:17,164 - DEBUG - [2023-05-05 06:15:17] 46/73, train_loss: 0.2167
2023-05-05 06:15:18,241 - DEBUG - [2023-05-05 06:15:18] 47/73, train_loss: 0.1346
2023-05-05 06:15:19,293 - DEBUG - [2023-05-05 06:15:19] 47/73, train_loss: 0.1440
2023-05-05 06:15:20,348 - DEBUG - [2023-05-05 06:15:20] 47/73, train_loss: 0.1627
2023-05-05 06:15:21,400 - DEBUG - [2023-05-05 06:15:21] 47/73, train_loss: 0.2597
2023-05-05 06:15:22,468 - DEBUG - [2023-05-05 06:15:22] 48/73, train_loss: 0.1062
2023-05-05 06:15:23,515 - DEBUG - [2023-05-05 06:15:23] 48/73, train_loss: 0.1417
2023-05-05 06:15:24,570 - DEBUG - [2023-05-05 06:15:24] 48/73, train_loss: 0.1264
2023-05-05 06:15:25,627 - DEBUG - [2023-05-05 06:15:25] 48/73, train_loss: 0.1024
2023-05-05 06:15:26,694 - DEBUG - [2023-05-05 06:15:26] 49/73, train_loss: 0.1855
2023-05-05 06:15:27,748 - DEBUG - [2023-05-05 06:15:27] 49/73, train_loss: 0.1010
2023-05-05 06:15:28,799 - DEBUG - [2023-05-05 06:15:28] 49/73, train_loss: 0.2971
2023-05-05 06:15:29,853 - DEBUG - [2023-05-05 06:15:29] 49/73, train_loss: 0.1063
2023-05-05 06:15:30,924 - DEBUG - [2023-05-05 06:15:30] 50/73, train_loss: 0.1777
2023-05-05 06:15:31,968 - DEBUG - [2023-05-05 06:15:31] 50/73, train_loss: 0.1984
2023-05-05 06:15:33,033 - DEBUG - [2023-05-05 06:15:33] 50/73, train_loss: 0.1546
2023-05-05 06:15:34,088 - DEBUG - [2023-05-05 06:15:34] 50/73, train_loss: 0.1635
2023-05-05 06:15:35,160 - DEBUG - [2023-05-05 06:15:35] 51/73, train_loss: 0.2206
2023-05-05 06:15:36,210 - DEBUG - [2023-05-05 06:15:36] 51/73, train_loss: 0.1566
2023-05-05 06:15:37,263 - DEBUG - [2023-05-05 06:15:37] 51/73, train_loss: 0.1897
2023-05-05 06:15:38,313 - DEBUG - [2023-05-05 06:15:38] 51/73, train_loss: 0.1865
2023-05-05 06:15:39,377 - DEBUG - [2023-05-05 06:15:39] 52/73, train_loss: 0.4010
2023-05-05 06:15:40,432 - DEBUG - [2023-05-05 06:15:40] 52/73, train_loss: 0.2235
2023-05-05 06:15:41,474 - DEBUG - [2023-05-05 06:15:41] 52/73, train_loss: 0.2772
2023-05-05 06:15:42,520 - DEBUG - [2023-05-05 06:15:42] 52/73, train_loss: 0.1542
2023-05-05 06:15:43,616 - DEBUG - [2023-05-05 06:15:43] 53/73, train_loss: 0.1483
2023-05-05 06:15:44,674 - DEBUG - [2023-05-05 06:15:44] 53/73, train_loss: 0.1488
2023-05-05 06:15:45,731 - DEBUG - [2023-05-05 06:15:45] 53/73, train_loss: 0.1536
2023-05-05 06:15:46,788 - DEBUG - [2023-05-05 06:15:46] 53/73, train_loss: 0.1918
2023-05-05 06:15:47,859 - DEBUG - [2023-05-05 06:15:47] 54/73, train_loss: 0.1877
2023-05-05 06:15:48,912 - DEBUG - [2023-05-05 06:15:48] 54/73, train_loss: 0.2242
2023-05-05 06:15:49,967 - DEBUG - [2023-05-05 06:15:49] 54/73, train_loss: 0.1631
2023-05-05 06:15:51,016 - DEBUG - [2023-05-05 06:15:51] 54/73, train_loss: 0.1873
2023-05-05 06:15:52,085 - DEBUG - [2023-05-05 06:15:52] 55/73, train_loss: 0.1965
2023-05-05 06:15:53,136 - DEBUG - [2023-05-05 06:15:53] 55/73, train_loss: 0.1547
2023-05-05 06:15:54,207 - DEBUG - [2023-05-05 06:15:54] 55/73, train_loss: 0.1253
2023-05-05 06:15:55,446 - DEBUG - [2023-05-05 06:15:55] 55/73, train_loss: 0.1436
2023-05-05 06:15:56,516 - DEBUG - [2023-05-05 06:15:56] 56/73, train_loss: 0.1934
2023-05-05 06:15:57,567 - DEBUG - [2023-05-05 06:15:57] 56/73, train_loss: 0.1524
2023-05-05 06:15:58,616 - DEBUG - [2023-05-05 06:15:58] 56/73, train_loss: 0.1844
2023-05-05 06:15:59,665 - DEBUG - [2023-05-05 06:15:59] 56/73, train_loss: 0.1620
2023-05-05 06:16:00,741 - DEBUG - [2023-05-05 06:16:00] 57/73, train_loss: 0.1811
2023-05-05 06:16:01,793 - DEBUG - [2023-05-05 06:16:01] 57/73, train_loss: 0.1292
2023-05-05 06:16:02,844 - DEBUG - [2023-05-05 06:16:02] 57/73, train_loss: 0.1188
2023-05-05 06:16:03,888 - DEBUG - [2023-05-05 06:16:03] 57/73, train_loss: 0.1380
2023-05-05 06:16:04,975 - DEBUG - [2023-05-05 06:16:04] 58/73, train_loss: 0.2040
2023-05-05 06:16:06,025 - DEBUG - [2023-05-05 06:16:06] 58/73, train_loss: 0.1720
2023-05-05 06:16:07,080 - DEBUG - [2023-05-05 06:16:07] 58/73, train_loss: 0.1925
2023-05-05 06:16:08,125 - DEBUG - [2023-05-05 06:16:08] 58/73, train_loss: 0.1609
2023-05-05 06:16:09,195 - DEBUG - [2023-05-05 06:16:09] 59/73, train_loss: 0.2409
2023-05-05 06:16:10,284 - DEBUG - [2023-05-05 06:16:10] 59/73, train_loss: 0.1864
2023-05-05 06:16:11,338 - DEBUG - [2023-05-05 06:16:11] 59/73, train_loss: 0.2319
2023-05-05 06:16:12,596 - DEBUG - [2023-05-05 06:16:12] 59/73, train_loss: 0.5123
2023-05-05 06:16:13,680 - DEBUG - [2023-05-05 06:16:13] 60/73, train_loss: 0.1566
2023-05-05 06:16:14,734 - DEBUG - [2023-05-05 06:16:14] 60/73, train_loss: 0.1483
2023-05-05 06:16:15,788 - DEBUG - [2023-05-05 06:16:15] 60/73, train_loss: 0.2681
2023-05-05 06:16:16,838 - DEBUG - [2023-05-05 06:16:16] 60/73, train_loss: 0.2442
2023-05-05 06:16:17,903 - DEBUG - [2023-05-05 06:16:17] 61/73, train_loss: 0.1424
2023-05-05 06:16:18,952 - DEBUG - [2023-05-05 06:16:18] 61/73, train_loss: 0.1582
2023-05-05 06:16:20,007 - DEBUG - [2023-05-05 06:16:20] 61/73, train_loss: 0.1735
2023-05-05 06:16:21,058 - DEBUG - [2023-05-05 06:16:21] 61/73, train_loss: 0.1408
2023-05-05 06:16:22,129 - DEBUG - [2023-05-05 06:16:22] 62/73, train_loss: 0.1337
2023-05-05 06:16:23,178 - DEBUG - [2023-05-05 06:16:23] 62/73, train_loss: 0.1437
2023-05-05 06:16:24,228 - DEBUG - [2023-05-05 06:16:24] 62/73, train_loss: 0.1414
2023-05-05 06:16:25,278 - DEBUG - [2023-05-05 06:16:25] 62/73, train_loss: 0.1219
2023-05-05 06:16:26,342 - DEBUG - [2023-05-05 06:16:26] 63/73, train_loss: 0.2337
2023-05-05 06:16:27,395 - DEBUG - [2023-05-05 06:16:27] 63/73, train_loss: 0.1768
2023-05-05 06:16:28,446 - DEBUG - [2023-05-05 06:16:28] 63/73, train_loss: 0.1794
2023-05-05 06:16:29,502 - DEBUG - [2023-05-05 06:16:29] 63/73, train_loss: 0.1960
2023-05-05 06:16:30,570 - DEBUG - [2023-05-05 06:16:30] 64/73, train_loss: 0.1588
2023-05-05 06:16:31,622 - DEBUG - [2023-05-05 06:16:31] 64/73, train_loss: 0.3038
2023-05-05 06:16:32,674 - DEBUG - [2023-05-05 06:16:32] 64/73, train_loss: 0.1808
2023-05-05 06:16:33,729 - DEBUG - [2023-05-05 06:16:33] 64/73, train_loss: 0.2420
2023-05-05 06:16:34,803 - DEBUG - [2023-05-05 06:16:34] 65/73, train_loss: 0.2245
2023-05-05 06:16:35,852 - DEBUG - [2023-05-05 06:16:35] 65/73, train_loss: 0.1831
2023-05-05 06:16:36,903 - DEBUG - [2023-05-05 06:16:36] 65/73, train_loss: 0.1546
2023-05-05 06:16:37,953 - DEBUG - [2023-05-05 06:16:37] 65/73, train_loss: 0.1170
2023-05-05 06:16:39,019 - DEBUG - [2023-05-05 06:16:39] 66/73, train_loss: 0.1929
2023-05-05 06:16:40,073 - DEBUG - [2023-05-05 06:16:40] 66/73, train_loss: 0.1480
2023-05-05 06:16:41,122 - DEBUG - [2023-05-05 06:16:41] 66/73, train_loss: 0.1964
2023-05-05 06:16:42,175 - DEBUG - [2023-05-05 06:16:42] 66/73, train_loss: 0.2004
2023-05-05 06:16:43,235 - DEBUG - [2023-05-05 06:16:43] 67/73, train_loss: 0.1501
2023-05-05 06:16:44,288 - DEBUG - [2023-05-05 06:16:44] 67/73, train_loss: 0.2013
2023-05-05 06:16:45,333 - DEBUG - [2023-05-05 06:16:45] 67/73, train_loss: 0.1248
2023-05-05 06:16:46,383 - DEBUG - [2023-05-05 06:16:46] 67/73, train_loss: 0.1683
2023-05-05 06:16:47,456 - DEBUG - [2023-05-05 06:16:47] 68/73, train_loss: 0.1581
2023-05-05 06:16:48,503 - DEBUG - [2023-05-05 06:16:48] 68/73, train_loss: 0.1674
2023-05-05 06:16:49,552 - DEBUG - [2023-05-05 06:16:49] 68/73, train_loss: 0.1388
2023-05-05 06:16:50,602 - DEBUG - [2023-05-05 06:16:50] 68/73, train_loss: 0.1395
2023-05-05 06:16:51,671 - DEBUG - [2023-05-05 06:16:51] 69/73, train_loss: 0.1500
2023-05-05 06:16:52,713 - DEBUG - [2023-05-05 06:16:52] 69/73, train_loss: 0.1144
2023-05-05 06:16:53,774 - DEBUG - [2023-05-05 06:16:53] 69/73, train_loss: 0.1287
2023-05-05 06:16:54,826 - DEBUG - [2023-05-05 06:16:54] 69/73, train_loss: 0.1610
2023-05-05 06:16:55,899 - DEBUG - [2023-05-05 06:16:55] 70/73, train_loss: 0.1851
2023-05-05 06:16:56,955 - DEBUG - [2023-05-05 06:16:56] 70/73, train_loss: 0.1854
2023-05-05 06:16:57,997 - DEBUG - [2023-05-05 06:16:57] 70/73, train_loss: 0.1665
2023-05-05 06:16:59,062 - DEBUG - [2023-05-05 06:16:59] 70/73, train_loss: 0.2008
2023-05-05 06:17:00,131 - DEBUG - [2023-05-05 06:17:00] 71/73, train_loss: 0.1659
2023-05-05 06:17:01,182 - DEBUG - [2023-05-05 06:17:01] 71/73, train_loss: 0.1345
2023-05-05 06:17:02,234 - DEBUG - [2023-05-05 06:17:02] 71/73, train_loss: 0.2146
2023-05-05 06:17:03,287 - DEBUG - [2023-05-05 06:17:03] 71/73, train_loss: 0.1410
2023-05-05 06:17:04,355 - DEBUG - [2023-05-05 06:17:04] 72/73, train_loss: 0.1890
2023-05-05 06:17:05,401 - DEBUG - [2023-05-05 06:17:05] 72/73, train_loss: 0.2344
2023-05-05 06:17:06,458 - DEBUG - [2023-05-05 06:17:06] 72/73, train_loss: 0.2401
2023-05-05 06:17:07,506 - DEBUG - [2023-05-05 06:17:07] 72/73, train_loss: 0.2084
2023-05-05 06:17:08,564 - DEBUG - [2023-05-05 06:17:08] 73/73, train_loss: 0.1798
2023-05-05 06:17:09,627 - DEBUG - [2023-05-05 06:17:09] 73/73, train_loss: 0.1439
2023-05-05 06:17:10,674 - DEBUG - [2023-05-05 06:17:10] 73/73, train_loss: 0.2107
2023-05-05 06:17:11,723 - DEBUG - [2023-05-05 06:17:11] 73/73, train_loss: 0.1516
2023-05-05 06:17:11,723 - DEBUG - epoch 98 average loss: 0.1795, best mean dice: 0.7828 at epoch 92
2023-05-05 06:17:49,964 - DEBUG - 1 / 18: tensor([[0.6262, 0.7578, 0.8108, 0.8449, 0.8329, 0.8480, 0.8094, 0.8450, 0.8406,
         0.7792, 0.7829]], device='cuda:2')
2023-05-05 06:17:53,159 - DEBUG - 1 / 18: tensor([[0.6034, 0.7007, 0.8149, 0.7745, 0.8161, 0.7580, 0.6844, 0.8282, 0.7645,
         0.8189, 0.7607]], device='cuda:1')
2023-05-05 06:18:09,639 - DEBUG - 1 / 19: tensor([[0.7502, 0.8374, 0.8595, 0.8611, 0.8798, 0.8753, 0.8376, 0.8732, 0.8652,
         0.8231, 0.8056]], device='cuda:0')
2023-05-05 06:18:22,517 - DEBUG - 2 / 18: tensor([[0.6411, 0.6850, 0.8096, 0.7539, 0.7237, 0.6384, 0.5855, 0.7349, 0.6257,
         0.6758, 0.7201]], device='cuda:1')
2023-05-05 06:18:31,650 - DEBUG - 2 / 18: tensor([[0.7638, 0.8571, 0.8490, 0.8654, 0.8451, 0.8493, 0.7576, 0.8384, 0.8370,
         0.8097, 0.7760]], device='cuda:2')
2023-05-05 06:18:45,410 - DEBUG - 2 / 19: tensor([[0.7954, 0.7990, 0.7055, 0.5690, 0.6770, 0.4549, 0.7497, 0.6248, 0.6621,
         0.6779, 0.7985]], device='cuda:0')
2023-05-05 06:19:04,592 - DEBUG - 3 / 18: tensor([[0.7842, 0.7824, 0.7813, 0.8656, 0.8651, 0.8574, 0.7388, 0.8990, 0.8619,
         0.8477, 0.8493]], device='cuda:1')
2023-05-05 06:19:10,525 - DEBUG - 3 / 18: tensor([[0.6965, 0.6615, 0.7362, 0.7723, 0.7704, 0.6993, 0.6410, 0.7262, 0.6639,
         0.7446, 0.7403]], device='cuda:2')
2023-05-05 06:19:41,958 - DEBUG - 4 / 18: tensor([[0.7000, 0.7878, 0.8182, 0.8590, 0.8981, 0.8550, 0.8280, 0.8369, 0.8148,
         0.8085, 0.8206]], device='cuda:2')
2023-05-05 06:19:46,755 - DEBUG - 4 / 18: tensor([[0.7754, 0.7344, 0.8278, 0.7621, 0.8355, 0.8569, 0.6323, 0.8607, 0.8399,
         0.8545, 0.7395]], device='cuda:1')
2023-05-05 06:19:48,878 - DEBUG - 3 / 19: tensor([[0.7891, 0.7499, 0.7612, 0.8184, 0.8601, 0.8224, 0.7729, 0.8706, 0.8624,
         0.8896, 0.8306]], device='cuda:0')
2023-05-05 06:20:18,577 - DEBUG - 5 / 18: tensor([[0.7749, 0.8017, 0.8106, 0.6988, 0.7918, 0.5957, 0.7373, 0.7011, 0.7423,
         0.7961, 0.7733]], device='cuda:1')
2023-05-05 06:20:20,857 - DEBUG - 5 / 18: tensor([[0.7984, 0.8606, 0.8480, 0.7238, 0.8059, 0.6285, 0.7867, 0.7537, 0.7690,
         0.7237, 0.8632]], device='cuda:2')
2023-05-05 06:20:22,139 - DEBUG - 4 / 19: tensor([[0.6225, 0.7827, 0.8413, 0.8096, 0.7870, 0.8212, 0.7999, 0.8347, 0.8148,
         0.7554, 0.7095]], device='cuda:0')
2023-05-05 06:20:50,390 - DEBUG - 6 / 18: tensor([[0.5564, 0.7838, 0.7975, 0.7857, 0.7767, 0.8282, 0.6444, 0.8411, 0.7264,
         0.7494, 0.6928]], device='cuda:1')
2023-05-05 06:21:02,672 - DEBUG - 6 / 18: tensor([[0.6430, 0.6764, 0.8043, 0.7411, 0.7075, 0.7196, 0.8077, 0.8028, 0.7443,
         0.7703, 0.8592]], device='cuda:2')
2023-05-05 06:21:06,311 - DEBUG - 5 / 19: tensor([[0.8404, 0.8201, 0.8461, 0.8886, 0.8998, 0.8718, 0.8209, 0.9222, 0.8915,
         0.8662, 0.8939]], device='cuda:0')
2023-05-05 06:21:19,867 - DEBUG - 7 / 18: tensor([[0.8503, 0.8779, 0.8888, 0.7805, 0.8712, 0.6639, 0.8766, 0.7478, 0.7227,
         0.6765, 0.8728]], device='cuda:1')
2023-05-05 06:21:36,538 - DEBUG - 7 / 18: tensor([[0.7139, 0.7348, 0.7754, 0.8127, 0.8697, 0.7526, 0.7768, 0.8205, 0.8123,
         0.8372, 0.7683]], device='cuda:2')
2023-05-05 06:21:47,448 - DEBUG - 6 / 19: tensor([[0.7523, 0.7784, 0.8380, 0.7592, 0.8237, 0.8421, 0.8254, 0.8988, 0.8116,
         0.8536, 0.7360]], device='cuda:0')
2023-05-05 06:21:51,714 - DEBUG - 8 / 18: tensor([[0.7685, 0.7993, 0.8927, 0.8653, 0.8467, 0.7609, 0.8557, 0.8587, 0.8493,
         0.8668, 0.8551]], device='cuda:1')
2023-05-05 06:22:05,787 - DEBUG - 8 / 18: tensor([[0.7350, 0.7221, 0.8084, 0.7628, 0.7524, 0.5667, 0.6421, 0.7615, 0.6782,
         0.6853, 0.7114]], device='cuda:2')
2023-05-05 06:22:25,933 - DEBUG - 9 / 18: tensor([[0.8633, 0.8958, 0.8497, 0.8141, 0.8826, 0.8773, 0.8948, 0.8651, 0.8896,
         0.8310, 0.8743]], device='cuda:1')
2023-05-05 06:22:50,991 - DEBUG - 7 / 19: tensor([[0.6926, 0.7892, 0.8054, 0.8611, 0.8749, 0.8664, 0.7973, 0.8575, 0.8641,
         0.8539, 0.7807]], device='cuda:0')
2023-05-05 06:23:06,000 - DEBUG - 9 / 18: tensor([[0.6307, 0.7040, 0.7908, 0.8104, 0.8051, 0.7903, 0.6884, 0.8347, 0.8073,
         0.8680, 0.7778]], device='cuda:2')
2023-05-05 06:23:13,421 - DEBUG - 10 / 18: tensor([[0.7240, 0.8066, 0.8127, 0.7913, 0.8544, 0.8063, 0.7491, 0.8585, 0.7941,
         0.8695, 0.7246]], device='cuda:1')
2023-05-05 06:23:26,794 - DEBUG - 8 / 19: tensor([[0.8131, 0.7353, 0.8670, 0.8164, 0.7525, 0.6624, 0.7728, 0.6294, 0.7022,
         0.6550, 0.5758]], device='cuda:0')
2023-05-05 06:23:39,847 - DEBUG - 10 / 18: tensor([[0.5930, 0.7116, 0.7552, 0.7832, 0.8121, 0.7703, 0.7183, 0.8267, 0.7753,
         0.8365, 0.7995]], device='cuda:2')
2023-05-05 06:23:45,226 - DEBUG - 11 / 18: tensor([[0.6383, 0.7140, 0.7330, 0.5780, 0.6927, 0.5698, 0.5905, 0.6293, 0.5057,
         0.4889, 0.5561]], device='cuda:1')
2023-05-05 06:24:10,936 - DEBUG - 9 / 19: tensor([[0.6911, 0.7239, 0.8102, 0.7806, 0.7688, 0.7608, 0.8403, 0.8119, 0.7569,
         0.7675, 0.8796]], device='cuda:0')
2023-05-05 06:24:13,678 - DEBUG - 11 / 18: tensor([[0.7795, 0.8234, 0.8650, 0.8775, 0.8948, 0.8857, 0.8054, 0.9000, 0.8651,
         0.8672, 0.8754]], device='cuda:2')
2023-05-05 06:24:27,442 - DEBUG - 12 / 18: tensor([[0.8061, 0.8442, 0.8202, 0.8390, 0.8574, 0.8413, 0.7178, 0.8583, 0.8799,
         0.8172, 0.8004]], device='cuda:1')
2023-05-05 06:24:55,508 - DEBUG - 12 / 18: tensor([[0.8162, 0.7930, 0.8417, 0.8172, 0.8293, 0.7974, 0.9013, 0.8296, 0.8219,
         0.8168, 0.9086]], device='cuda:2')
2023-05-05 06:25:01,647 - DEBUG - 13 / 18: tensor([[0.5961, 0.7973, 0.8304, 0.7407, 0.7308, 0.5605, 0.7635, 0.6786, 0.3810,
         0.5938, 0.5667]], device='cuda:1')
2023-05-05 06:25:14,276 - DEBUG - 10 / 19: tensor([[0.8475, 0.8286, 0.8249, 0.8039, 0.7590, 0.7128, 0.8363, 0.8044, 0.8513,
         0.7442, 0.8810]], device='cuda:0')
2023-05-05 06:25:24,707 - DEBUG - 13 / 18: tensor([[0.7073, 0.8005, 0.8197, 0.7932, 0.7367, 0.6487, 0.6892, 0.7502, 0.7338,
         0.7211, 0.7584]], device='cuda:2')
2023-05-05 06:25:41,108 - DEBUG - 14 / 18: tensor([[0.7097, 0.6966, 0.7983, 0.7902, 0.8001, 0.7734, 0.7465, 0.8153, 0.7433,
         0.7934, 0.7561]], device='cuda:1')
2023-05-05 06:25:56,227 - DEBUG - 14 / 18: tensor([[0.5820, 0.7122, 0.7027, 0.5440, 0.6806, 0.5072, 0.5594, 0.5341, 0.4657,
         0.4283, 0.4958]], device='cuda:2')
2023-05-05 06:25:58,423 - DEBUG - 11 / 19: tensor([[0.7672, 0.7596, 0.8015, 0.8368, 0.8792, 0.8169, 0.8143, 0.8906, 0.8653,
         0.8773, 0.8325]], device='cuda:0')
2023-05-05 06:26:15,306 - DEBUG - 15 / 18: tensor([[0.6476, 0.7448, 0.7377, 0.7646, 0.8513, 0.7724, 0.7779, 0.8592, 0.7858,
         0.8486, 0.8291]], device='cuda:1')
2023-05-05 06:26:31,677 - DEBUG - 12 / 19: tensor([[0.7005, 0.6461, 0.7146, 0.7453, 0.8231, 0.7902, 0.7786, 0.7321, 0.8302,
         0.8320, 0.8104]], device='cuda:0')
2023-05-05 06:26:38,170 - DEBUG - 15 / 18: tensor([[0.7435, 0.8044, 0.8334, 0.8643, 0.8743, 0.8350, 0.7564, 0.8453, 0.8450,
         0.8316, 0.8755]], device='cuda:2')
2023-05-05 06:26:57,453 - DEBUG - 16 / 18: tensor([[0.6832, 0.7335, 0.8377, 0.7795, 0.8249, 0.8623, 0.6201, 0.8128, 0.8188,
         0.8435, 0.7358]], device='cuda:1')
2023-05-05 06:27:04,824 - DEBUG - 13 / 19: tensor([[0.7168, 0.8026, 0.8657, 0.6925, 0.7447, 0.6698, 0.8408, 0.7615, 0.8568,
         0.8506, 0.8632]], device='cuda:0')
2023-05-05 06:27:11,968 - DEBUG - 16 / 18: tensor([[0.8027, 0.7867, 0.8566, 0.7940, 0.7715, 0.6867, 0.7941, 0.7718, 0.7608,
         0.7888, 0.8403]], device='cuda:2')
2023-05-05 06:27:40,489 - DEBUG - 14 / 19: tensor([[0.5962, 0.6753, 0.8122, 0.7766, 0.8063, 0.7462, 0.6758, 0.8267, 0.7579,
         0.8286, 0.7635]], device='cuda:0')
2023-05-05 06:27:45,829 - DEBUG - 17 / 18: tensor([[0.7714, 0.8560, 0.8625, 0.8281, 0.8622, 0.8496, 0.7753, 0.8773, 0.8381,
         0.8794, 0.7975]], device='cuda:2')
2023-05-05 06:27:48,516 - DEBUG - 17 / 18: tensor([[0.7990, 0.8236, 0.7419, 0.8536, 0.8222, 0.7976, 0.7509, 0.8388, 0.8817,
         0.7819, 0.7464]], device='cuda:1')
2023-05-05 06:28:22,701 - DEBUG - 18 / 18: tensor([[0.7687, 0.7250, 0.8271, 0.7983, 0.7673, 0.7054, 0.7986, 0.7929, 0.6721,
         0.8153, 0.8587]], device='cuda:1')
2023-05-05 06:28:24,649 - DEBUG - 15 / 19: tensor([[0.7889, 0.8329, 0.8221, 0.7889, 0.7880, 0.7866, 0.5582, 0.8779, 0.8619,
         0.8475, 0.8022]], device='cuda:0')
2023-05-05 06:28:46,006 - DEBUG - 18 / 18: tensor([[0.6488, 0.7254, 0.7906, 0.8182, 0.7894, 0.8102, 0.6881, 0.8208, 0.8093,
         0.8597, 0.7827]], device='cuda:2')
2023-05-05 06:29:05,555 - DEBUG - 16 / 19: tensor([[0.7184, 0.6966, 0.7823, 0.7926, 0.8296, 0.7858, 0.7305, 0.7810, 0.7432,
         0.7878, 0.7869]], device='cuda:0')
2023-05-05 06:29:38,743 - DEBUG - 17 / 19: tensor([[0.7582, 0.7420, 0.8064, 0.6759, 0.7669, 0.6418, 0.7570, 0.7531, 0.7283,
         0.8695, 0.7817]], device='cuda:0')
2023-05-05 06:30:22,637 - DEBUG - 18 / 19: tensor([[0.7364, 0.7318, 0.8109, 0.8317, 0.8667, 0.8195, 0.8185, 0.8353, 0.8403,
         0.8522, 0.8609]], device='cuda:0')
2023-05-05 06:30:55,871 - DEBUG - 19 / 19: tensor([[0.8315, 0.8568, 0.8155, 0.8228, 0.7717, 0.8082, 0.8422, 0.7712, 0.8403,
         0.7899, 0.8575]], device='cuda:0')
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 1: 0.7263662858442826
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 2: 0.7692732377485796
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 3: 0.8103811090642755
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 4: 0.7868880532004616
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 5: 0.8092230363325639
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 6: 0.7560125177556818
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 7: 0.7538052645596591
2023-05-05 06:30:55,879 - DEBUG - evaluation metric - class 8: 0.8038712935014205
2023-05-05 06:30:55,880 - DEBUG - evaluation metric - class 9: 0.7777014298872514
2023-05-05 06:30:55,880 - DEBUG - evaluation metric - class 10: 0.789937314120206
2023-05-05 06:30:55,880 - DEBUG - evaluation metric - class 11: 0.785359053178267
